epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,28.1292,2.23398,3.18714,1.37276,1.23295,0,0.51632,0.24594,0.18093,0.10132,0.48772,0.23549,0.16318,0.04945,1.68646,6.27027,2.23363,1.20232,0,0.00331633,0.00331633,0.0701531
